Region,Hour of year,Cumulative contrail warming
Ankara FIR,26.9591,119.5685
Ankara FIR,28.082,119.7683
Ankara FIR,29.2048,119.9252
Ankara FIR,30.3276,120.0514
Ankara FIR,31.4504,120.1532
Ankara FIR,32.5732,120.2326
Ankara FIR,33.7076,120.2955
Ankara FIR,34.8304,120.3434
Ankara FIR,35.9532,120.3792
Ankara FIR,37.0761,120.4049
Ankara FIR,38.1989,120.4227
Ankara FIR,39.3217,120.4342
Ankara FIR,40.4445,120.4414
Ankara FIR,41.5673,120.4455
Ankara FIR,42.6901,120.4472
Ankara FIR,43.8129,120.4478
Ankara FIR,44.9358,120.4478
Ankara FIR,46.0586,120.4478
Ankara FIR,47.1814,120.4478
Ankara FIR,48.3042,120.4478
Ankara FIR,49.427,120.4478
Ankara FIR,50.5614,120.4478
Ankara FIR,51.6842,120.4478
Ankara FIR,52.807,120.4478
Ankara FIR,53.9299,120.4478
Ankara FIR,55.0527,120.4478
Ankara FIR,56.1755,120.4478
Ankara FIR,57.2983,120.4478
Ankara FIR,58.4211,120.4478
Ankara FIR,59.5439,120.4478
Ankara FIR,60.6667,120.4478
Ankara FIR,61.7896,120.4478
Ankara FIR,62.9124,120.4478
Ankara FIR,64.0352,120.4478
Ankara FIR,65.158,120.4478
Ankara FIR,66.2808,120.4478
Ankara FIR,67.4152,120.4478
Ankara FIR,68.538,120.4478
Ankara FIR,69.6608,120.4478
Ankara FIR,70.7837,120.4478
Ankara FIR,71.9065,120.4478
Ankara FIR,73.0293,120.4478
Ankara FIR,74.1521,120.4478
Ankara FIR,75.2749,120.4478
Ankara FIR,76.3977,120.4478
Ankara FIR,77.5205,120.4478
Ankara FIR,78.6434,120.4478
Ankara FIR,79.7662,120.4476
Ankara FIR,80.889,120.4466
Ankara FIR,82.0118,120.4431
Ankara FIR,83.1346,120.4346
Ankara FIR,84.269,120.4189
Ankara FIR,85.3918,120.3916
Ankara FIR,86.5146,120.3494
Ankara FIR,87.6375,120.2868
Ankara FIR,88.7603,120.1942
Ankara FIR,89.8831,120.055
Ankara FIR,91.0059,119.8595
Ankara FIR,92.1287,119.5886
Ankara FIR,93.2515,119.188
Ankara FIR,94.3743,118.5919
Ankara FIR,95.4972,117.6821
Ankara FIR,96.62,116.2545
Ankara FIR,97.7428,113.7453
Ankara FIR,98.8656,109.323
Ankara FIR,100.0,100.0
Istanbul FIR,0.0,0.639
Istanbul FIR,1.1228,32.3822
Istanbul FIR,2.2456,52.2198
Istanbul FIR,3.3684,66.9312
Istanbul FIR,4.4913,78.5857
Istanbul FIR,5.6141,87.7019
Istanbul FIR,6.7369,94.9322
Istanbul FIR,7.8597,100.6395
Istanbul FIR,8.9825,105.4053
Istanbul FIR,10.1053,109.3296
Istanbul FIR,11.2282,112.4673
Istanbul FIR,12.351,115.0608
Istanbul FIR,13.4738,117.2728
Istanbul FIR,14.5966,119.0679
Istanbul FIR,15.7194,120.5326
Istanbul FIR,16.8538,121.7537
Istanbul FIR,17.9766,122.7686
Istanbul FIR,19.0994,123.6029
Istanbul FIR,20.2222,124.2858
Istanbul FIR,21.3451,124.8541
Istanbul FIR,22.4679,125.3269
Istanbul FIR,23.5907,125.693
Istanbul FIR,24.7135,125.9784
Istanbul FIR,25.8363,126.1922
Istanbul FIR,26.9591,126.3555
Istanbul FIR,28.082,126.4743
Istanbul FIR,29.2048,126.554
Istanbul FIR,30.3276,126.6088
Istanbul FIR,31.4504,126.6442
Istanbul FIR,32.5732,126.6645
Istanbul FIR,33.7076,126.6741
Istanbul FIR,34.8304,126.6771
Istanbul FIR,35.9532,126.6779
Istanbul FIR,37.0761,126.678
Istanbul FIR,38.1989,126.678
Istanbul FIR,39.3217,126.678
Istanbul FIR,40.4445,126.678
Istanbul FIR,41.5673,126.678
Istanbul FIR,42.6901,126.678
Istanbul FIR,43.8129,126.678
Istanbul FIR,44.9358,126.678
Istanbul FIR,46.0586,126.678
Istanbul FIR,47.1814,126.678
Istanbul FIR,48.3042,126.678
Istanbul FIR,49.427,126.678
Istanbul FIR,50.5614,126.678
Istanbul FIR,51.6842,126.678
Istanbul FIR,52.807,126.678
Istanbul FIR,53.9299,126.678
Istanbul FIR,55.0527,126.678
Istanbul FIR,56.1755,126.678
Istanbul FIR,57.2983,126.678
Istanbul FIR,58.4211,126.678
Istanbul FIR,59.5439,126.678
Istanbul FIR,60.6667,126.678
Istanbul FIR,61.7896,126.678
Istanbul FIR,62.9124,126.678
Istanbul FIR,64.0352,126.678
Istanbul FIR,65.158,126.678
Istanbul FIR,66.2808,126.678
Istanbul FIR,67.4152,126.678
Istanbul FIR,68.538,126.678
Istanbul FIR,69.6608,126.678
Istanbul FIR,70.7837,126.678
Istanbul FIR,71.9065,126.678
Istanbul FIR,73.0293,126.678
Istanbul FIR,74.1521,126.678
Istanbul FIR,75.2749,126.678
Istanbul FIR,76.3977,126.678
Istanbul FIR,77.5205,126.678
Istanbul FIR,78.6434,126.678
Istanbul FIR,79.7662,126.678
Istanbul FIR,80.889,126.678
Istanbul FIR,82.0118,126.6779
Istanbul FIR,83.1346,126.6769
Istanbul FIR,84.269,126.6722
Istanbul FIR,85.3918,126.6586
Istanbul FIR,86.5146,126.6289
Istanbul FIR,87.6375,126.5763
Istanbul FIR,88.7603,126.4847
Istanbul FIR,89.8831,126.3325
Istanbul FIR,91.0059,126.0901
Istanbul FIR,92.1287,125.7216
Istanbul FIR,93.2515,125.1647
Istanbul FIR,94.3743,124.331
Istanbul FIR,95.4972,123.0631
Istanbul FIR,96.62,121.1819
Istanbul FIR,97.7428,118.4125
Istanbul FIR,98.8656,113.7616
Istanbul FIR,100.0,100.0
Chisinau FIR,0.0,1.0214
Chisinau FIR,1.136,40.4077
Chisinau FIR,2.2719,57.9256
Chisinau FIR,3.4079,70.0375
Chisinau FIR,4.5439,78.8993
Chisinau FIR,5.6798,85.433
Chisinau FIR,6.8158,90.5831
Chisinau FIR,7.9518,94.7078
Chisinau FIR,9.0877,97.942
Chisinau FIR,10.2237,100.5016
Chisinau FIR,11.3597,102.4759
Chisinau FIR,12.4957,103.9572
Chisinau FIR,13.6316,105.1392
Chisinau FIR,14.7676,106.0333
Chisinau FIR,15.9036,106.7162
Chisinau FIR,17.0395,107.2355
Chisinau FIR,18.1755,107.6066
Chisinau FIR,19.3115,107.8624
Chisinau FIR,20.4474,108.0393
Chisinau FIR,21.5834,108.1549
Chisinau FIR,22.7194,108.2221
Chisinau FIR,23.8553,108.2569
Chisinau FIR,24.9913,108.2711
Chisinau FIR,26.1273,108.2761
Chisinau FIR,27.2632,108.2769
Chisinau FIR,28.3992,108.277
Chisinau FIR,29.5352,108.277
Chisinau FIR,30.6711,108.277
Chisinau FIR,31.8071,108.277
Chisinau FIR,32.9431,108.277
Chisinau FIR,34.0906,108.277
Chisinau FIR,35.2266,108.277
Chisinau FIR,36.3626,108.277
Chisinau FIR,37.4986,108.277
Chisinau FIR,38.6345,108.277
Chisinau FIR,39.7705,108.277
Chisinau FIR,40.9065,108.277
Chisinau FIR,42.0424,108.277
Chisinau FIR,43.1784,108.277
Chisinau FIR,44.3144,108.277
Chisinau FIR,45.4503,108.277
Chisinau FIR,46.5863,108.277
Chisinau FIR,47.7223,108.277
Chisinau FIR,48.8582,108.277
Chisinau FIR,49.9942,108.277
Chisinau FIR,51.1302,108.277
Chisinau FIR,52.2661,108.277
Chisinau FIR,53.4021,108.277
Chisinau FIR,54.5381,108.277
Chisinau FIR,55.674,108.277
Chisinau FIR,56.81,108.277
Chisinau FIR,57.946,108.277
Chisinau FIR,59.082,108.277
Chisinau FIR,60.2179,108.277
Chisinau FIR,61.3539,108.277
Chisinau FIR,62.4899,108.277
Chisinau FIR,63.6258,108.277
Chisinau FIR,64.7618,108.277
Chisinau FIR,65.8978,108.277
Chisinau FIR,67.0453,108.277
Chisinau FIR,68.1813,108.277
Chisinau FIR,69.3173,108.277
Chisinau FIR,70.4532,108.277
Chisinau FIR,71.5892,108.277
Chisinau FIR,72.7252,108.277
Chisinau FIR,73.8611,108.277
Chisinau FIR,74.9971,108.277
Chisinau FIR,76.1331,108.277
Chisinau FIR,77.269,108.277
Chisinau FIR,78.405,108.277
Chisinau FIR,79.541,108.277
Chisinau FIR,80.6769,108.277
Chisinau FIR,81.8129,108.277
Chisinau FIR,82.9489,108.277
Chisinau FIR,84.0848,108.277
Chisinau FIR,85.2208,108.277
Chisinau FIR,86.3568,108.277
Chisinau FIR,87.4928,108.277
Chisinau FIR,88.6287,108.277
Chisinau FIR,89.7647,108.2767
Chisinau FIR,90.9007,108.2748
Chisinau FIR,92.0366,108.2668
Chisinau FIR,93.1726,108.2405
Chisinau FIR,94.3086,108.1696
Chisinau FIR,95.4445,108.0155
Chisinau FIR,96.5805,107.6871
Chisinau FIR,97.7165,106.9656
Chisinau FIR,98.8524,105.3433
Chisinau FIR,100.0,100.0
Skopje FIR,0.0,0.9655
Skopje FIR,1.1347,51.6101
Skopje FIR,2.2693,75.2557
Skopje FIR,3.404,89.0329
Skopje FIR,4.5386,97.8419
Skopje FIR,5.6733,103.8386
Skopje FIR,6.8079,107.9163
Skopje FIR,7.9542,110.749
Skopje FIR,9.0888,112.7485
Skopje FIR,10.2235,114.1074
Skopje FIR,11.3581,115.0721
Skopje FIR,12.4928,115.7507
Skopje FIR,13.6274,116.2035
Skopje FIR,14.7621,116.4954
Skopje FIR,15.9083,116.6688
Skopje FIR,17.043,116.7597
Skopje FIR,18.1776,116.8056
Skopje FIR,19.3123,116.825
Skopje FIR,20.4469,116.8311
Skopje FIR,21.5816,116.8318
Skopje FIR,22.7162,116.8318
Skopje FIR,23.8625,116.8318
Skopje FIR,24.9971,116.8318
Skopje FIR,26.1318,116.8318
Skopje FIR,27.2664,116.8318
Skopje FIR,28.4011,116.8318
Skopje FIR,29.5357,116.8318
Skopje FIR,30.6704,116.8318
Skopje FIR,31.8166,116.8318
Skopje FIR,32.9513,116.8318
Skopje FIR,34.0859,116.8318
Skopje FIR,35.2206,116.8318
Skopje FIR,36.3552,116.8318
Skopje FIR,37.4899,116.8318
Skopje FIR,38.6361,116.8318
Skopje FIR,39.7708,116.8318
Skopje FIR,40.9054,116.8318
Skopje FIR,42.0401,116.8318
Skopje FIR,43.1747,116.8318
Skopje FIR,44.3094,116.8318
Skopje FIR,45.444,116.8318
Skopje FIR,46.5903,116.8318
Skopje FIR,47.7249,116.8318
Skopje FIR,48.8596,116.8318
Skopje FIR,49.9942,116.8318
Skopje FIR,51.1289,116.8318
Skopje FIR,52.2635,116.8318
Skopje FIR,53.3982,116.8318
Skopje FIR,54.5444,116.8318
Skopje FIR,55.6791,116.8318
Skopje FIR,56.8137,116.8318
Skopje FIR,57.9484,116.8318
Skopje FIR,59.083,116.8318
Skopje FIR,60.2177,116.8318
Skopje FIR,61.3523,116.8318
Skopje FIR,62.4986,116.8318
Skopje FIR,63.6332,116.8318
Skopje FIR,64.7679,116.8318
Skopje FIR,65.9025,116.8318
Skopje FIR,67.0372,116.8318
Skopje FIR,68.1718,116.8318
Skopje FIR,69.3181,116.8318
Skopje FIR,70.4527,116.8318
Skopje FIR,71.5874,116.8318
Skopje FIR,72.722,116.8318
Skopje FIR,73.8567,116.8318
Skopje FIR,74.9913,116.8318
Skopje FIR,76.126,116.8318
Skopje FIR,77.2722,116.8318
Skopje FIR,78.4069,116.8318
Skopje FIR,79.5415,116.8318
Skopje FIR,80.6762,116.8318
Skopje FIR,81.8108,116.8318
Skopje FIR,82.9455,116.8318
Skopje FIR,84.0801,116.8318
Skopje FIR,85.2264,116.8318
Skopje FIR,86.361,116.8318
Skopje FIR,87.4957,116.8318
Skopje FIR,88.6303,116.8318
Skopje FIR,89.765,116.8316
Skopje FIR,90.8996,116.8292
Skopje FIR,92.0343,116.8153
Skopje FIR,93.1805,116.764
Skopje FIR,94.3152,116.6325
Skopje FIR,95.4498,116.3373
Skopje FIR,96.5845,115.7144
Skopje FIR,97.7191,114.3687
Skopje FIR,98.8538,111.213
Skopje FIR,100.0,100.0
Beograd FIR,0.0,0.709
Beograd FIR,1.1228,32.1365
Beograd FIR,2.2456,49.9988
Beograd FIR,3.3684,62.6082
Beograd FIR,4.4913,71.8354
Beograd FIR,5.6141,78.8045
Beograd FIR,6.7369,84.4159
Beograd FIR,7.8597,88.9728
Beograd FIR,8.9825,92.7617
Beograd FIR,10.1053,95.8951
Beograd FIR,11.2282,98.4822
Beograd FIR,12.351,100.6147
Beograd FIR,13.4738,102.4246
Beograd FIR,14.5966,103.9891
Beograd FIR,15.7194,105.3266
Beograd FIR,16.8538,106.4764
Beograd FIR,17.9766,107.4464
Beograd FIR,19.0994,108.2666
Beograd FIR,20.2222,108.9404
Beograd FIR,21.3451,109.5045
Beograd FIR,22.4679,109.9812
Beograd FIR,23.5907,110.3779
Beograd FIR,24.7135,110.7117
Beograd FIR,25.8363,110.9917
Beograd FIR,26.9591,111.2222
Beograd FIR,28.082,111.4062
Beograd FIR,29.2048,111.553
Beograd FIR,30.3276,111.6716
Beograd FIR,31.4504,111.7676
Beograd FIR,32.5732,111.8431
Beograd FIR,33.7076,111.9022
Beograd FIR,34.8304,111.9466
Beograd FIR,35.9532,111.9799
Beograd FIR,37.0761,112.0046
Beograd FIR,38.1989,112.0225
Beograd FIR,39.3217,112.0345
Beograd FIR,40.4445,112.0418
Beograd FIR,41.5673,112.0459
Beograd FIR,42.6901,112.048
Beograd FIR,43.8129,112.049
Beograd FIR,44.9358,112.0492
Beograd FIR,46.0586,112.0492
Beograd FIR,47.1814,112.0492
Beograd FIR,48.3042,112.0492
Beograd FIR,49.427,112.0492
Beograd FIR,50.5614,112.0492
Beograd FIR,51.6842,112.0492
Beograd FIR,52.807,112.0492
Beograd FIR,53.9299,112.0492
Beograd FIR,55.0527,112.0492
Beograd FIR,56.1755,112.0492
Beograd FIR,57.2983,112.0492
Beograd FIR,58.4211,112.0492
Beograd FIR,59.5439,112.0492
Beograd FIR,60.6667,112.0492
Beograd FIR,61.7896,112.0492
Beograd FIR,62.9124,112.0492
Beograd FIR,64.0352,112.0492
Beograd FIR,65.158,112.0492
Beograd FIR,66.2808,112.0492
Beograd FIR,67.4152,112.0492
Beograd FIR,68.538,112.0492
Beograd FIR,69.6608,112.0492
Beograd FIR,70.7837,112.0492
Beograd FIR,71.9065,112.0492
Beograd FIR,73.0293,112.0492
Beograd FIR,74.1521,112.0492
Beograd FIR,75.2749,112.0492
Beograd FIR,76.3977,112.0492
Beograd FIR,77.5205,112.0492
Beograd FIR,78.6434,112.0492
Beograd FIR,79.7662,112.0492
Beograd FIR,80.889,112.0492
Beograd FIR,82.0118,112.0492
Beograd FIR,83.1346,112.0492
Beograd FIR,84.269,112.049
Beograd FIR,85.3918,112.0482
Beograd FIR,86.5146,112.0455
Beograd FIR,87.6375,112.0373
Beograd FIR,88.7603,112.0189
Beograd FIR,89.8831,111.9836
Beograd FIR,91.0059,111.9183
Beograd FIR,92.1287,111.8008
Beograd FIR,93.2515,111.5996
Beograd FIR,94.3743,111.2654
Beograd FIR,95.4972,110.7449
Beograd FIR,96.62,109.91
Beograd FIR,97.7428,108.5735
Beograd FIR,98.8656,106.3467
Beograd FIR,100.0,100.0
Bratislava  FIR,0.0,0.5548
Bratislava  FIR,1.1228,24.0946
Bratislava  FIR,2.2456,39.1831
Bratislava  FIR,3.3684,51.0533
Bratislava  FIR,4.4913,60.38
Bratislava  FIR,5.6141,67.8794
Bratislava  FIR,6.7369,74.0534
Bratislava  FIR,7.8597,79.2261
Bratislava  FIR,8.9825,83.7123
Bratislava  FIR,10.1053,87.5767
Bratislava  FIR,11.2282,90.8779
Bratislava  FIR,12.351,93.7317
Bratislava  FIR,13.4738,96.2305
Bratislava  FIR,14.5966,98.3997
Bratislava  FIR,15.7194,100.2789
Bratislava  FIR,16.8538,101.9497
Bratislava  FIR,17.9766,103.3771
Bratislava  FIR,19.0994,104.6057
Bratislava  FIR,20.2222,105.6853
Bratislava  FIR,21.3451,106.6203
Bratislava  FIR,22.4679,107.4263
Bratislava  FIR,23.5907,108.1213
Bratislava  FIR,24.7135,108.7208
Bratislava  FIR,25.8363,109.2406
Bratislava  FIR,26.9591,109.6806
Bratislava  FIR,28.082,110.055
Bratislava  FIR,29.2048,110.3719
Bratislava  FIR,30.3276,110.6362
Bratislava  FIR,31.4504,110.8521
Bratislava  FIR,32.5732,111.0261
Bratislava  FIR,33.7076,111.1664
Bratislava  FIR,34.8304,111.2769
Bratislava  FIR,35.9532,111.365
Bratislava  FIR,37.0761,111.4316
Bratislava  FIR,38.1989,111.4795
Bratislava  FIR,39.3217,111.5123
Bratislava  FIR,40.4445,111.5355
Bratislava  FIR,41.5673,111.5502
Bratislava  FIR,42.6901,111.5588
Bratislava  FIR,43.8129,111.5634
Bratislava  FIR,44.9358,111.5656
Bratislava  FIR,46.0586,111.5662
Bratislava  FIR,47.1814,111.5663
Bratislava  FIR,48.3042,111.5664
Bratislava  FIR,49.427,111.5664
Bratislava  FIR,50.5614,111.5664
Bratislava  FIR,51.6842,111.5664
Bratislava  FIR,52.807,111.5664
Bratislava  FIR,53.9299,111.5664
Bratislava  FIR,55.0527,111.5664
Bratislava  FIR,56.1755,111.5664
Bratislava  FIR,57.2983,111.5664
Bratislava  FIR,58.4211,111.5664
Bratislava  FIR,59.5439,111.5664
Bratislava  FIR,60.6667,111.5664
Bratislava  FIR,61.7896,111.5664
Bratislava  FIR,62.9124,111.5664
Bratislava  FIR,64.0352,111.5664
Bratislava  FIR,65.158,111.5664
Bratislava  FIR,66.2808,111.5664
Bratislava  FIR,67.4152,111.5664
Bratislava  FIR,68.538,111.5664
Bratislava  FIR,69.6608,111.5664
Bratislava  FIR,70.7837,111.5664
Bratislava  FIR,71.9065,111.5664
Bratislava  FIR,73.0293,111.5664
Bratislava  FIR,74.1521,111.5664
Bratislava  FIR,75.2749,111.5664
Bratislava  FIR,76.3977,111.5664
Bratislava  FIR,77.5205,111.5664
Bratislava  FIR,78.6434,111.5664
Bratislava  FIR,79.7662,111.5664
Bratislava  FIR,80.889,111.5664
Bratislava  FIR,82.0118,111.5664
Bratislava  FIR,83.1346,111.5664
Bratislava  FIR,84.269,111.5663
Bratislava  FIR,85.3918,111.5659
Bratislava  FIR,86.5146,111.5639
Bratislava  FIR,87.6375,111.558
Bratislava  FIR,88.7603,111.5443
Bratislava  FIR,89.8831,111.5164
Bratislava  FIR,91.0059,111.4641
Bratislava  FIR,92.1287,111.3702
Bratislava  FIR,93.2515,111.2014
Bratislava  FIR,94.3743,110.9318
Bratislava  FIR,95.4972,110.4888
Bratislava  FIR,96.62,109.738
Bratislava  FIR,97.7428,108.4308
Bratislava  FIR,98.8656,106.1545
Bratislava  FIR,100.0,100.0
Santo Domingo FIR,0.0,1.6596
Santo Domingo FIR,1.1228,62.088
Santo Domingo FIR,2.2456,87.7129
Santo Domingo FIR,3.3684,103.7619
Santo Domingo FIR,4.4913,115.148
Santo Domingo FIR,5.6141,122.7757
Santo Domingo FIR,6.7369,128.0219
Santo Domingo FIR,7.8597,131.4964
Santo Domingo FIR,8.9825,133.9281
Santo Domingo FIR,10.1053,135.5592
Santo Domingo FIR,11.2282,136.6216
Santo Domingo FIR,12.351,137.303
Santo Domingo FIR,13.4738,137.6657
Santo Domingo FIR,14.5966,137.8315
Santo Domingo FIR,15.7194,137.894
Santo Domingo FIR,16.8538,137.9049
Santo Domingo FIR,17.9766,137.9052
Santo Domingo FIR,19.0994,137.9052
Santo Domingo FIR,20.2222,137.9052
Santo Domingo FIR,21.3451,137.9052
Santo Domingo FIR,22.4679,137.9052
Santo Domingo FIR,23.5907,137.9052
Santo Domingo FIR,24.7135,137.9052
Santo Domingo FIR,25.8363,137.9052
Santo Domingo FIR,26.9591,137.9052
Santo Domingo FIR,28.082,137.9052
Santo Domingo FIR,29.2048,137.9052
Santo Domingo FIR,30.3276,137.9052
Santo Domingo FIR,31.4504,137.9052
Santo Domingo FIR,32.5732,137.9052
Santo Domingo FIR,33.7076,137.9052
Santo Domingo FIR,34.8304,137.9052
Santo Domingo FIR,35.9532,137.9052
Santo Domingo FIR,37.0761,137.9052
Santo Domingo FIR,38.1989,137.9052
Santo Domingo FIR,39.3217,137.9052
Santo Domingo FIR,40.4445,137.9052
Santo Domingo FIR,41.5673,137.9052
Santo Domingo FIR,42.6901,137.9052
Santo Domingo FIR,43.8129,137.9052
Santo Domingo FIR,44.9358,137.9052
Santo Domingo FIR,46.0586,137.9052
Santo Domingo FIR,47.1814,137.9052
Santo Domingo FIR,48.3042,137.9052
Santo Domingo FIR,49.427,137.9052
Santo Domingo FIR,50.5614,137.9052
Santo Domingo FIR,51.6842,137.9052
Santo Domingo FIR,52.807,137.9052
Santo Domingo FIR,53.9299,137.9052
Santo Domingo FIR,55.0527,137.9052
Santo Domingo FIR,56.1755,137.9052
Santo Domingo FIR,57.2983,137.9052
Santo Domingo FIR,58.4211,137.9052
Santo Domingo FIR,59.5439,137.9052
Santo Domingo FIR,60.6667,137.9052
Santo Domingo FIR,61.7896,137.9052
Santo Domingo FIR,62.9124,137.9052
Santo Domingo FIR,64.0352,137.9052
Santo Domingo FIR,65.158,137.9052
Santo Domingo FIR,66.2808,137.9052
Santo Domingo FIR,67.4152,137.9052
Santo Domingo FIR,68.538,137.9052
Santo Domingo FIR,69.6608,137.9052
Santo Domingo FIR,70.7837,137.9052
Santo Domingo FIR,71.9065,137.9052
Santo Domingo FIR,73.0293,137.9052
Santo Domingo FIR,74.1521,137.9052
Santo Domingo FIR,75.2749,137.9052
Santo Domingo FIR,76.3977,137.9052
Santo Domingo FIR,77.5205,137.9052
Santo Domingo FIR,78.6434,137.9052
Santo Domingo FIR,79.7662,137.9052
Santo Domingo FIR,80.889,137.9052
Santo Domingo FIR,82.0118,137.9052
Santo Domingo FIR,83.1346,137.9052
Santo Domingo FIR,84.269,137.9052
Santo Domingo FIR,85.3918,137.9052
Santo Domingo FIR,86.5146,137.9052
Santo Domingo FIR,87.6375,137.9052
Santo Domingo FIR,88.7603,137.9052
Santo Domingo FIR,89.8831,137.9052
Santo Domingo FIR,91.0059,137.9032
Santo Domingo FIR,92.1287,137.8663
Santo Domingo FIR,93.2515,137.6901
Santo Domingo FIR,94.3743,137.2107
Santo Domingo FIR,95.4972,136.1177
Santo Domingo FIR,96.62,133.8969
Santo Domingo FIR,97.7428,129.7491
Santo Domingo FIR,98.8656,121.9642
Santo Domingo FIR,100.0,100.0
Central America FIR,0.0,0.387
Central America FIR,1.1228,17.85
Central America FIR,2.2456,29.085
Central America FIR,3.3684,38.3005
Central America FIR,4.4913,46.1905
Central America FIR,5.6141,53.2184
Central America FIR,6.7369,59.4845
Central America FIR,7.8597,65.1027
Central America FIR,8.9825,70.2075
Central America FIR,10.1053,74.9208
Central America FIR,11.2282,79.3277
Central America FIR,12.351,83.3953
Central America FIR,13.4738,87.1377
Central America FIR,14.5966,90.5733
Central America FIR,15.7194,93.7614
Central America FIR,16.8538,96.7075
Central America FIR,17.9766,99.3923
Central America FIR,19.0994,101.8837
Central America FIR,20.2222,104.1978
Central America FIR,21.3451,106.3109
Central America FIR,22.4679,108.243
Central America FIR,23.5907,110.0087
Central America FIR,24.7135,111.6301
Central America FIR,25.8363,113.0977
Central America FIR,26.9591,114.4341
Central America FIR,28.082,115.6605
Central America FIR,29.2048,116.7826
Central America FIR,30.3276,117.7947
Central America FIR,31.4504,118.7132
Central America FIR,32.5732,119.5256
Central America FIR,33.7076,120.2574
Central America FIR,34.8304,120.9074
Central America FIR,35.9532,121.4814
Central America FIR,37.0761,121.9786
Central America FIR,38.1989,122.4086
Central America FIR,39.3217,122.7751
Central America FIR,40.4445,123.0815
Central America FIR,41.5673,123.3331
Central America FIR,42.6901,123.5419
Central America FIR,43.8129,123.7094
Central America FIR,44.9358,123.8436
Central America FIR,46.0586,123.9488
Central America FIR,47.1814,124.029
Central America FIR,48.3042,124.0898
Central America FIR,49.427,124.135
Central America FIR,50.5614,124.1655
Central America FIR,51.6842,124.1844
Central America FIR,52.807,124.1942
Central America FIR,53.9299,124.199
Central America FIR,55.0527,124.2003
Central America FIR,56.1755,124.2004
Central America FIR,57.2983,124.2004
Central America FIR,58.4211,124.2004
Central America FIR,59.5439,124.2004
Central America FIR,60.6667,124.2004
Central America FIR,61.7896,124.2004
Central America FIR,62.9124,124.2004
Central America FIR,64.0352,124.2004
Central America FIR,65.158,124.2004
Central America FIR,66.2808,124.2004
Central America FIR,67.4152,124.2004
Central America FIR,68.538,124.2004
Central America FIR,69.6608,124.2004
Central America FIR,70.7837,124.2004
Central America FIR,71.9065,124.2004
Central America FIR,73.0293,124.2004
Central America FIR,74.1521,124.2004
Central America FIR,75.2749,124.2004
Central America FIR,76.3977,124.2004
Central America FIR,77.5205,124.2004
Central America FIR,78.6434,124.2004
Central America FIR,79.7662,124.2004
Central America FIR,80.889,124.2004
Central America FIR,82.0118,124.1999
Central America FIR,83.1346,124.1933
Central America FIR,84.269,124.1635
Central America FIR,85.3918,124.089
Central America FIR,86.5146,123.9595
Central America FIR,87.6375,123.7344
Central America FIR,88.7603,123.3864
Central America FIR,89.8831,122.9009
Central America FIR,91.0059,122.2323
Central America FIR,92.1287,121.3504
Central America FIR,93.2515,120.2096
Central America FIR,94.3743,118.7636
Central America FIR,95.4972,116.8991
Central America FIR,96.62,114.4805
Central America FIR,97.7428,111.3598
Central America FIR,98.8656,107.1288
Central America FIR,100.0,100.0
Kingston FIR,0.0,0.7049
Kingston FIR,1.1228,31.1599
Kingston FIR,2.2456,50.0521
Kingston FIR,3.3684,64.2607
Kingston FIR,4.4913,75.8264
Kingston FIR,5.6141,85.1224
Kingston FIR,6.7369,92.5563
Kingston FIR,7.8597,98.8328
Kingston FIR,8.9825,104.1125
Kingston FIR,10.1053,108.576
Kingston FIR,11.2282,112.3213
Kingston FIR,12.351,115.4614
Kingston FIR,13.4738,118.0831
Kingston FIR,14.5966,120.2696
Kingston FIR,15.7194,122.0213
Kingston FIR,16.8538,123.4328
Kingston FIR,17.9766,124.5355
Kingston FIR,19.0994,125.4055
Kingston FIR,20.2222,126.057
Kingston FIR,21.3451,126.5215
Kingston FIR,22.4679,126.8585
Kingston FIR,23.5907,127.1012
Kingston FIR,24.7135,127.2574
Kingston FIR,25.8363,127.3499
Kingston FIR,26.9591,127.3991
Kingston FIR,28.082,127.4218
Kingston FIR,29.2048,127.4282
Kingston FIR,30.3276,127.4288
Kingston FIR,31.4504,127.4288
Kingston FIR,32.5732,127.4288
Kingston FIR,33.7076,127.4288
Kingston FIR,34.8304,127.4288
Kingston FIR,35.9532,127.4288
Kingston FIR,37.0761,127.4288
Kingston FIR,38.1989,127.4288
Kingston FIR,39.3217,127.4288
Kingston FIR,40.4445,127.4288
Kingston FIR,41.5673,127.4288
Kingston FIR,42.6901,127.4288
Kingston FIR,43.8129,127.4288
Kingston FIR,44.9358,127.4288
Kingston FIR,46.0586,127.4288
Kingston FIR,47.1814,127.4288
Kingston FIR,48.3042,127.4288
Kingston FIR,49.427,127.4288
Kingston FIR,50.5614,127.4288
Kingston FIR,51.6842,127.4288
Kingston FIR,52.807,127.4288
Kingston FIR,53.9299,127.4288
Kingston FIR,55.0527,127.4288
Kingston FIR,56.1755,127.4288
Kingston FIR,57.2983,127.4288
Kingston FIR,58.4211,127.4288
Kingston FIR,59.5439,127.4288
Kingston FIR,60.6667,127.4288
Kingston FIR,61.7896,127.4288
Kingston FIR,62.9124,127.4288
Kingston FIR,64.0352,127.4288
Kingston FIR,65.158,127.4288
Kingston FIR,66.2808,127.4288
Kingston FIR,67.4152,127.4288
Kingston FIR,68.538,127.4288
Kingston FIR,69.6608,127.4288
Kingston FIR,70.7837,127.4288
Kingston FIR,71.9065,127.4288
